task_id,category,gold_label,predicted_label,label_correct,verifier_valid,trace_grounded,direct_f1,closure_f1,first_violation_step,num_violations,num_formula_violations,question,gold_relations,pred_edges,answer
te3_test_CNN_20130322_1003_l73,tempeval_relation,SIMULTANEOUS,SIMULTANEOUS,1,1,1,1.0,0.0,,0,0,"Title:
New York man admits faking his death

Passage:
The son's case is still pending, the district attorney said. Jonathan Roth's attorney, Joey Jackson, defended his client after his arrest, saying, ""There was abuse here, manipulation here, coercion here"" from the father.

Determine the temporal relation between the following event mentions.
- saying [ei47]
- defended [ei45]

Use one of: BEFORE, AFTER, SIMULTANEOUS, UNKNOWN.","[[""saying [ei47]"", ""defended [ei45]"", ""SIMULTANEOUS""]]","[[""saying [ei47]"", ""defended [ei45]"", ""SIMULTANEOUS""]]",SIMULTANEOUS
te3_test_CNN_20130322_1003_l735,tempeval_relation,BEFORE,UNKNOWN,0,0,0,0.0,0.0,0,2,1,"Title:
New York man admits faking his death

Passage:
The son's case is still pending, the district attorney said. Jonathan Roth's attorney, Joey Jackson, defended his client after his arrest, saying, ""There was abuse here, manipulation here, coercion here"" from the father.

Determine the temporal relation between the following event mentions.
- abuse [ei2005]
- saying [ei47]

Use one of: BEFORE, AFTER, SIMULTANEOUS, UNKNOWN.","[[""abuse [ei2005]"", ""saying [ei47]"", ""BEFORE""]]","[[""abuse"", ""saying"", ""BEFORE""]]",BEFORE
te3_test_CNN_20130322_1003_l736,tempeval_relation,BEFORE,UNKNOWN,0,0,0,0.0,0.0,0,2,1,"Title:
New York man admits faking his death

Passage:
The son's case is still pending, the district attorney said. Jonathan Roth's attorney, Joey Jackson, defended his client after his arrest, saying, ""There was abuse here, manipulation here, coercion here"" from the father.

Determine the temporal relation between the following event mentions.
- manipulation [ei2006]
- saying [ei47]

Use one of: BEFORE, AFTER, SIMULTANEOUS, UNKNOWN.","[[""manipulation [ei2006]"", ""saying [ei47]"", ""BEFORE""]]","[[""manipulation"", ""saying"", ""SIMULTANEOUS""]]",SIMULTANEOUS
te3_test_CNN_20130322_1003_l737,tempeval_relation,BEFORE,UNKNOWN,0,0,0,0.0,0.0,0,2,1,"Title:
New York man admits faking his death

Passage:
The son's case is still pending, the district attorney said. Jonathan Roth's attorney, Joey Jackson, defended his client after his arrest, saying, ""There was abuse here, manipulation here, coercion here"" from the father.

Determine the temporal relation between the following event mentions.
- coercion [ei2007]
- saying [ei47]

Use one of: BEFORE, AFTER, SIMULTANEOUS, UNKNOWN.","[[""coercion [ei2007]"", ""saying [ei47]"", ""BEFORE""]]","[[""coercion"", ""saying"", ""SIMULTANEOUS""]]",SIMULTANEOUS
te3_test_CNN_20130322_1003_l77,tempeval_relation,BEFORE,UNKNOWN,0,0,0,0.0,0.0,0,2,1,"Title:
New York man admits faking his death

Passage:
Raymond Roth's attorney, Brian Davis, denied in August that Roth had involved his son in the scheme.

Determine the temporal relation between the following event mentions.
- involved [ei49]
- denied [ei48]

Use one of: BEFORE, AFTER, SIMULTANEOUS, UNKNOWN.","[[""involved [ei49]"", ""denied [ei48]"", ""BEFORE""]]","[[""involved"", ""denied"", ""BEFORE""]]",BEFORE
te3_test_CNN_20130322_1003_l775,tempeval_relation,BEFORE,AFTER,0,1,1,0.0,0.0,,0,0,"Title:
New York man admits faking his death

Passage:
Raymond Roth's attorney, Brian Davis, denied in August that Roth had involved his son in the scheme. ""We had issues concerning the facts people had whether (Roth) had an agreement with his son,"" Davis told CNN on Thursday. ""He's admitted it now. He's accepted responsibility.""

Determine the temporal relation between the following event mentions.
- issues [ei2008]
- involved [ei49]

Use one of: BEFORE, AFTER, SIMULTANEOUS, UNKNOWN.","[[""issues [ei2008]"", ""involved [ei49]"", ""BEFORE""]]","[[""involved [ei49]"", ""issues [ei2008]"", ""BEFORE""]]",BEFORE
te3_test_CNN_20130322_1003_l83,tempeval_relation,AFTER,AFTER,1,1,1,0.0,1.0,,0,0,"Title:
New York man admits faking his death

Passage:
""We had issues concerning the facts people had whether (Roth) had an agreement with his son,"" Davis told CNN on Thursday. ""He's admitted it now. He's accepted responsibility.""

Determine the temporal relation between the following event mentions.
- told [ei50]
- admitted [ei51]

Use one of: BEFORE, AFTER, SIMULTANEOUS, UNKNOWN.","[[""told [ei50]"", ""admitted [ei51]"", ""AFTER""]]","[[""admitted [ei51]"", ""told [ei50]"", ""BEFORE""]]",BEFORE
te3_test_CNN_20130322_1003_l865,tempeval_relation,BEFORE,UNKNOWN,0,0,0,0.0,0.0,0,2,1,"Title:
New York man admits faking his death

Passage:
Davis added that his client has been under treatment for bipolar disorder in recent weeks.

Determine the temporal relation between the following event mentions.
- treatment [ei2010]
- added [ei53]

Use one of: BEFORE, AFTER, SIMULTANEOUS, UNKNOWN.","[[""treatment [ei2010]"", ""added [ei53]"", ""BEFORE""]]","[[""treatment"", ""added"", ""BEFORE""]]",BEFORE
te3_test_CNN_20130322_1003_l90,tempeval_relation,SIMULTANEOUS,UNKNOWN,0,0,0,0.0,0.0,0,2,1,"Title:
New York man admits faking his death

Passage:
Davis added that his client has been under treatment for bipolar disorder in recent weeks. During plea negotiations, Raymond Roth asked the district attorney's office not to give his son jail time, Davis said.

Determine the temporal relation between the following event mentions.
- added [ei53]
- said [ei57]

Use one of: BEFORE, AFTER, SIMULTANEOUS, UNKNOWN.","[[""added [ei53]"", ""said [ei57]"", ""SIMULTANEOUS""]]","[[""added"", ""said"", ""BEFORE""]]",BEFORE
te3_test_CNN_20130322_1003_l95,tempeval_relation,SIMULTANEOUS,BEFORE,0,1,1,0.0,0.0,,0,0,"Title:
New York man admits faking his death

Passage:
During plea negotiations, Raymond Roth asked the district attorney's office not to give his son jail time, Davis said. On the advice of both their attorneys, father and son have not been in contact since their arrests, Davis said.

Determine the temporal relation between the following event mentions.
- said [ei57]
- said [ei59]

Use one of: BEFORE, AFTER, SIMULTANEOUS, UNKNOWN.","[[""said [ei57]"", ""said [ei59]"", ""SIMULTANEOUS""]]","[[""said [ei57]"", ""said [ei59]"", ""BEFORE""]]",BEFORE
te3_test_CNN_20130322_1003_l96,tempeval_relation,BEFORE,UNKNOWN,0,0,0,0.0,0.0,0,2,1,"Title:
New York man admits faking his death

Passage:
On the advice of both their attorneys, father and son have not been in contact since their arrests, Davis said.

Determine the temporal relation between the following event mentions.
- arrests [ei58]
- said [ei59]

Use one of: BEFORE, AFTER, SIMULTANEOUS, UNKNOWN.","[[""arrests [ei58]"", ""said [ei59]"", ""BEFORE""]]","[[""arrests"", ""said"", ""BEFORE""]]",BEFORE
te3_test_CNN_20130322_1003_l98,tempeval_relation,SIMULTANEOUS,BEFORE,0,1,1,0.0,0.0,,0,0,"Title:
New York man admits faking his death

Passage:
On the advice of both their attorneys, father and son have not been in contact since their arrests, Davis said. ""He would like to straighten things out with (Jonathan) when the time comes,"" he said.

Determine the temporal relation between the following event mentions.
- said [ei59]
- said [ei63]

Use one of: BEFORE, AFTER, SIMULTANEOUS, UNKNOWN.","[[""said [ei59]"", ""said [ei63]"", ""SIMULTANEOUS""]]","[[""said [ei59]"", ""said [ei63]"", ""BEFORE""]]",BEFORE
te3_test_CNN_20130322_1003_l99,tempeval_relation,AFTER,SIMULTANEOUS,0,1,1,0.0,0.0,,0,0,"Title:
New York man admits faking his death

Passage:
""He would like to straighten things out with (Jonathan) when the time comes,"" he said.

Determine the temporal relation between the following event mentions.
- like [ei60]
- said [ei63]

Use one of: BEFORE, AFTER, SIMULTANEOUS, UNKNOWN.","[[""like [ei60]"", ""said [ei63]"", ""AFTER""]]","[[""like [ei60]"", ""said [ei63]"", ""SIMULTANEOUS""]]",SIMULTANEOUS
te3_test_CNN_20130322_1003_l100,tempeval_relation,BEFORE,UNKNOWN,0,0,0,0.0,0.0,0,2,1,"Title:
New York man admits faking his death

Passage:
""He would like to straighten things out with (Jonathan) when the time comes,"" he said.

Determine the temporal relation between the following event mentions.
- straighten [ei61]
- said [ei63]

Use one of: BEFORE, AFTER, SIMULTANEOUS, UNKNOWN.","[[""straighten [ei61]"", ""said [ei63]"", ""BEFORE""]]","[[""said"", ""straighten"", ""BEFORE""]]",said before straighten
te3_test_CNN_20130322_1003_l101,tempeval_relation,BEFORE,AFTER,0,1,1,0.0,0.0,,0,0,"Title:
New York man admits faking his death

Passage:
""He would like to straighten things out with (Jonathan) when the time comes,"" he said.

Determine the temporal relation between the following event mentions.
- comes [ei62]
- said [ei63]

Use one of: BEFORE, AFTER, SIMULTANEOUS, UNKNOWN.","[[""comes [ei62]"", ""said [ei63]"", ""BEFORE""]]","[[""said [ei63]"", ""comes [ei62]"", ""BEFORE""]]",BEFORE
te3_test_CNN_20130322_1003_l205,tempeval_relation,SIMULTANEOUS,SIMULTANEOUS,1,1,1,1.0,0.0,,0,0,"Title:
New York man admits faking his death

Passage:
Raymond Roth, 48, of Massapequa, New York, was first reported missing in the waters off Jones Beach late last July by his 22-year-old son, Jonathan Roth. Several days into an extensive search involving multiple agencies, New York State Park Police said, authorities learned the missing man was in South Carolina, where he had been pulled over for speeding. The day before Raymond Roth was pulled over, his wife, Evana, showed authorities e-mails she had discovered that appeared to detail a plan between him and his son to fake his death. Raymond Roth wanted his wife and son to collect at least $410,000 in life insurance benefits while he started a new life in Florida, Rice said.

Determine the temporal relation between the following event mentions.
- pulled [ei12]
- pulled [ei11]

Use one of: BEFORE, AFTER, SIMULTANEOUS, UNKNOWN.","[[""pulled [ei12]"", ""pulled [ei11]"", ""SIMULTANEOUS""]]","[[""pulled [ei12]"", ""pulled [ei11]"", ""SIMULTANEOUS""]]",SIMULTANEOUS
te3_test_CNN_20130322_1003_l207,tempeval_relation,SIMULTANEOUS,UNKNOWN,0,0,0,0.0,0.0,0,2,1,"Title:
New York man admits faking his death

Passage:
The day before Raymond Roth was pulled over, his wife, Evana, showed authorities e-mails she had discovered that appeared to detail a plan between him and his son to fake his death. Raymond Roth wanted his wife and son to collect at least $410,000 in life insurance benefits while he started a new life in Florida, Rice said. State police arrested both men in early August on charges of insurance fraud, conspiracy and filing a false report. Raymond Roth on Thursday agreed to plead guilty to the conspiracy charge in exchange for a sentence of 90 days in jail and five years' probation, the district attorney's office said. He also must pay restitution for the cost of the search -- $27,445 to the U.S. Coast Guard and $9,109 to the Nassau County Police Department. Evana Roth told CNN in August she thought her husband devised the plan after he was fired from his job in July. Her attorney, Lenard Leeds, said she had been unaware of the ruse before she uncovered the e-mail correspondence.

Determine the temporal relation between the following event mentions.
- ruse [ei35]
- fake [ei2001]

Use one of: BEFORE, AFTER, SIMULTANEOUS, UNKNOWN.","[[""ruse [ei35]"", ""fake [ei2001]"", ""SIMULTANEOUS""]]","[[""ruse"", ""fake"", ""SIMULTANEOUS""]]",SIMULTANEOUS
te3_test_CNN_20130322_1003_l209,tempeval_relation,AFTER,AFTER,1,1,1,1.0,1.0,,0,0,"Title:
New York man admits faking his death

Passage:
Evana Roth told CNN in August she thought her husband devised the plan after he was fired from his job in July. Her attorney, Lenard Leeds, said she had been unaware of the ruse before she uncovered the e-mail correspondence.

Determine the temporal relation between the following event mentions.
- uncovered [ei36]
- unaware [ei2003]

Use one of: BEFORE, AFTER, SIMULTANEOUS, UNKNOWN.","[[""uncovered [ei36]"", ""unaware [ei2003]"", ""AFTER""]]","[[""uncovered [ei36]"", ""unaware [ei2003]"", ""AFTER""]]",AFTER
te3_test_CNN_20130322_1003_l219,tempeval_relation,SIMULTANEOUS,AFTER,0,1,1,0.0,0.0,,0,0,"Title:
New York man admits faking his death

Passage:
""We had issues concerning the facts people had whether (Roth) had an agreement with his son,"" Davis told CNN on Thursday. ""He's admitted it now. He's accepted responsibility."" Davis added that his client has been under treatment for bipolar disorder in recent weeks.

Determine the temporal relation between the following event mentions.
- added [ei53]
- told [ei50]

Use one of: BEFORE, AFTER, SIMULTANEOUS, UNKNOWN.","[[""added [ei53]"", ""told [ei50]"", ""SIMULTANEOUS""]]","[[""told [ei50]"", ""added [ei53]"", ""BEFORE""]]",BEFORE
te3_test_CNN_20130322_1003_l220,tempeval_relation,SIMULTANEOUS,SIMULTANEOUS,1,1,1,1.0,0.0,,0,0,"Title:
New York man admits faking his death

Passage:
A New York man who was accused of faking his death last summer pleaded guilty to a conspiracy charge Thursday, Nassau County District Attorney Kathleen Rice announced. Raymond Roth, 48, of Massapequa, New York, was first reported missing in the waters off Jones Beach late last July by his 22-year-old son, Jonathan Roth. Several days into an extensive search involving multiple agencies, New York State Park Police said, authorities learned the missing man was in South Carolina, where he had been pulled over for speeding. The day before Raymond Roth was pulled over, his wife, Evana, showed authorities e-mails she had discovered that appeared to detail a plan between him and his son to fake his death. Raymond Roth wanted his wife and son to collect at least $410,000 in life insurance benefits while he started a new life in Florida, Rice said.

Determine the temporal relation between the following event mentions.
- announced [ei5]
- said [ei20]

Use one of: BEFORE, AFTER, SIMULTANEOUS, UNKNOWN.","[[""announced [ei5]"", ""said [ei20]"", ""SIMULTANEOUS""]]","[[""announced [ei5]"", ""said [ei20]"", ""SIMULTANEOUS""]]",SIMULTANEOUS
te3_test_CNN_20130322_1243_l52,tempeval_relation,AFTER,AFTER,1,1,1,0.0,1.0,,0,0,"Title:
Google Keep is a note-taking app with great potential

Passage:
But that's more a function of it being new, rather than poorly thought out. Like most things Google, expect the company to flesh out Keep over time and really turn it into our personal internet junk drawer.

Determine the temporal relation between the following event mentions.
- turn [ei36]
- expect [ei35]

Use one of: BEFORE, AFTER, SIMULTANEOUS, UNKNOWN.","[[""turn [ei36]"", ""expect [ei35]"", ""AFTER""]]","[[""expect [ei35]"", ""turn [ei36]"", ""BEFORE""]]",BEFORE
te3_test_CNN_20130322_1243_l55,tempeval_relation,AFTER,UNKNOWN,0,0,0,0.0,0.0,0,2,1,"Title:
Google Keep is a note-taking app with great potential

Passage:
It's easy to foresee the day the when users will be able to send anything from their Web browser or Maps directly to Keep. The prospect of Keep incorporating features of services such as Pinterest or Pocket, or even making it easy to catalog streaming media, could turn it into something big. That should scare Evernote.

Determine the temporal relation between the following event mentions.
- send [ei38]
- foresee [ei37]

Use one of: BEFORE, AFTER, SIMULTANEOUS, UNKNOWN.","[[""send [ei38]"", ""foresee [ei37]"", ""AFTER""]]","[[""foresee"", ""send"", ""BEFORE""]]",BEFORE
